DOPC ,,,DOPE ,,,DSPC ,,,Glucosylceramide (Gaucher's Spleen) ,,,Cholesterol (ovine) ,,,PC Mix ,,,PE Mix ,,,PS Mix ,,,PG Mix,,,PI Mix ,,,18:1 LPA ,,,C8 L-Carnitine ,,,C12 Carnitine ,,,C16 Carnitine ,,,C18 Carnitine (d9-cis) ,,,Cer 18:1-18:1 ,,,Cer 18:1-22:0 ,,,Cer 18:1-24:0 ,,,16:0 CDP DG ,,,18:0 Lyso PA ,,,18:1 Cholesterol Ester ,,,Kidney Background,,,16:0 Cardiolipin ,,,TAG Mix ,,,Cer 18:1-12:0 ,,,Cer 18:1-24:1 ,,,Cer 18:1-18:0 ,,,DAG 16:0 ,,,DAG 18:0 and 24:0 ,,,TAG 16:0 ,,,TAG 18:1 ,,,Palmitic Acid,,,Stearic Acid,,,Docosahexaenoic Acid,,,Tetracosapentaenoic Acid,,,Sphingosine,
3056.32,0.039524649,,3056.32,0.011479549,,,,,3056.32,0.006646024,,3056.32,0.022862713,,3037.66,0.109622507,,,,,3037.66,0.041376935,,,,,,,,,,,3056.32,0.024450992,,3056.32,0.076702921,,3056.32,0.055819815,,3056.32,0.045826253,,,,,,,,,,,3037.66,0.01230796,,3037.66,0.011565434,,3056.32,0.008342708,,,,,,,,3056.32,0.012188874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.58,1072.9
3057.47,0.037152527,,3057.47,0.01159669,,,,,3057.47,0.006661286,,3057.47,0.021038967,,3038.77,0.106764996,,,,,3038.77,0.037749214,,,,,,,,,,,3057.47,0.023889524,,3057.47,0.07101635,,3057.47,0.058261722,,3057.47,0.040941625,,,,,,,,,,,3038.77,0.012667907,,3038.77,0.011967259,,3057.47,0.007834256,,,,,,,,3057.47,0.011345525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443.32,1028.76
3058.62,0.035058124,,3058.62,0.011497361,,,,,3058.62,0.006570174,,3058.62,0.018849365,,3039.87,0.103464729,,,,,3039.87,0.035425398,,,,,,,,,,,3058.62,0.020109581,,3058.62,0.062415961,,3058.62,0.05513671,,3058.62,0.035549874,,,,,,,,,,,3039.87,0.012839171,,3039.87,0.010649678,,3058.62,0.007444944,,,,,,,,3058.62,0.011165516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.05,982.33
3059.77,0.033158642,,3059.77,0.011448546,,,,,3059.77,0.006866825,,3059.77,0.017600754,,3040.97,0.100220421,,,,,3040.97,0.033282992,,,,,,,,,,,3059.77,0.019116538,,3059.77,0.052074148,,3059.77,0.05159612,,3059.77,0.03143657,,,,,,,,,,,3040.97,0.013259408,,3040.97,0.010103837,,3059.77,0.007077005,,,,,,,,3059.77,0.010237768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.79,929.663
3060.92,0.031343373,,3060.92,0.011442656,,,,,3060.92,0.00656795,,3060.92,0.015832502,,3042.07,0.095585284,,,,,3042.07,0.031530437,,,,,,,,,,,3060.92,0.019368949,,3060.92,0.045171963,,3060.92,0.043832432,,3060.92,0.028428767,,,,,,,,,,,3042.07,0.0121983,,3042.07,0.009487435,,3060.92,0.007047066,,,,,,,,3060.92,0.011081564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.52,888.113
3062.07,0.028855249,,3062.07,0.011402217,,,,,3062.07,0.005993875,,3062.07,0.014039512,,3043.18,0.09058141,,,,,3043.18,0.0303296,,,,,,,,,,,3062.07,0.018028822,,3062.07,0.036558318,,3062.07,0.036835913,,3062.07,0.02586202,,,,,,,,,,,3043.18,0.011954219,,3043.18,0.008857963,,3062.07,0.006888942,,,,,,,,3062.07,0.011372405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.26,843.793
3063.22,0.026508972,,3063.22,0.011171423,,,,,3063.22,0.00584601,,3063.22,0.012544698,,3044.28,0.086275151,,,,,3044.28,0.028792222,,,,,,,,,,,3063.22,0.017436019,,3063.22,0.030372207,,3063.22,0.029796555,,3063.22,0.023863749,,,,,,,,,,,3044.28,0.012176615,,3044.28,0.009255827,,3063.22,0.006946083,,,,,,,,3063.22,0.009813608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.99,815.951
3064.37,0.024234171,,3064.37,0.011000869,,,,,3064.37,0.005793719,,3064.37,0.011419415,,3045.38,0.082067044,,,,,3045.38,0.027742429,,,,,,,,,,,3064.37,0.014211633,,3064.37,0.027045559,,3064.37,0.025180407,,3064.37,0.021123661,,,,,,,,,,,3045.38,0.011625765,,3045.38,0.011053906,,3064.37,0.006755869,,,,,,,,3064.37,0.01011182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.73,784.897
3065.52,0.023245566,,3065.52,0.010834241,,,,,3065.52,0.006080739,,3065.52,0.01033964,,3046.48,0.077698066,,,,,3046.48,0.026269436,,,,,,,,,,,3065.52,0.013675681,,3065.52,0.023235473,,3065.52,0.020771624,,3065.52,0.019251907,,,,,,,,,,,3046.48,0.014418656,,3046.48,0.009409666,,3065.52,0.006776529,,,,,,,,3065.52,0.010557388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.46,764.855
3066.67,0.021901642,,3066.67,0.01058728,,,,,3066.67,0.005618039,,3066.67,0.009484806,,3047.58,0.073549449,,,,,3047.58,0.025600045,,,,,,,,,,,3066.67,0.013443658,,3066.67,0.020047959,,3066.67,0.018428436,,3066.67,0.018115339,,,,,,,,,,,3047.58,0.012276252,,3047.58,0.008022067,,3066.67,0.007052358,,,,,,,,3066.67,0.010563317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.2,750.457
3067.82,0.020611559,,3067.82,0.010117977,,,,,3067.82,0.005296392,,3067.82,0.008145708,,3048.67,0.069341758,,,,,3048.67,0.024740715,,,,,,,,,,,3067.82,0.012757004,,3067.82,0.018248344,,3067.82,0.015901546,,3067.82,0.017970486,,,,,,,,,,,3048.67,0.011470464,,3048.67,0.009072485,,3067.82,0.006963864,,,,,,,,3067.82,0.010409195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.93,737.019
3068.96,0.018867879,,3068.96,0.009553358,,,,,3068.96,0.005181175,,3068.96,0.007504508,,3049.77,0.065102257,,,,,3049.77,0.023379895,,,,,,,,,,,3068.96,0.012481707,,3068.96,0.016512712,,3068.96,0.014217434,,3068.96,0.016396276,,,,,,,,,,,3049.77,0.010227882,,3049.77,0.008451016,,3068.96,0.00663519,,,,,,,,3068.96,0.010988545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.67,726.095
3070.11,0.016909765,,3070.11,0.008891854,,,,,3070.11,0.004637253,,3070.11,0.006647273,,3050.87,0.061288044,,,,,3050.87,0.021716736,,,,,,,,,,,3070.11,0.011262216,,3070.11,0.014266894,,3070.11,0.011510432,,3070.11,0.014518816,,,,,,,,,,,3050.87,0.010719605,,3050.87,0.007259831,,3070.11,0.006701908,,,,,,,,3070.11,0.006918538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.4,719.713
3071.26,0.015368981,,3071.26,0.008382919,,,,,3071.26,0.004492042,,3071.26,0.005923307,,3051.96,0.057326416,,,,,3051.96,0.021027694,,,,,,,,,,,3071.26,0.009064821,,3071.26,0.013364764,,3071.26,0.012398551,,3071.26,0.014661158,,,,,,,,,,,3051.96,0.012023548,,3051.96,0.009676112,,3071.26,0.006647975,,,,,,,,3071.26,0.008442531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.14,712.174
3072.41,0.014340755,,3072.41,0.007848166,,,,,3072.41,0.004300039,,3072.41,0.005653305,,3053.06,0.053678667,,,,,3053.06,0.020584906,,,,,,,,,,,3072.41,0.008912701,,3072.41,0.011340657,,3072.41,0.008555652,,3072.41,0.013596692,,,,,,,,,,,3053.06,0.009218743,,3053.06,0.007616039,,3072.41,0.006533382,,,,,,,,3072.41,0.007269632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.87,701.447
3073.55,0.013330856,,3073.55,0.007328342,,,,,3073.55,0.004434348,,3073.55,0.005017406,,3054.15,0.050475774,,,,,3054.15,0.019728042,,,,,,,,,,,3073.55,0.009904787,,3073.55,0.010342159,,3073.55,0.009331193,,3073.55,0.012807037,,,,,,,,,,,3054.15,0.010997463,,3054.15,0.006709414,,3073.55,0.006120844,,,,,,,,3073.55,0.007148591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.6,704.195
3074.7,0.012204812,,3074.7,0.006566189,,,,,3074.7,0.004094924,,3074.7,0.004763403,,3055.24,0.047651689,,,,,3055.24,0.018573712,,,,,,,,,,,3074.7,0.007540805,,3074.7,0.00896765,,3074.7,0.008106065,,3074.7,0.012316152,,,,,,,,,,,3055.24,0.00953006,,3055.24,0.007577753,,3074.7,0.006390875,,,,,,,,3074.7,0.007165759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.34,710.24
3075.85,0.011143599,,3075.85,0.006053448,,,,,3075.85,0.004020447,,3075.85,0.004038142,,3056.34,0.044384622,,,,,3056.34,0.018040706,,,,,,,,,,,3075.85,0.007426266,,3075.85,0.007743271,,3075.85,0.005316621,,3075.85,0.012656333,,,,,,,,,,,3056.34,0.010116344,,3056.34,0.00752707,,3075.85,0.006137036,,,,,,,,3075.85,0.006719328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.07,715.761
3076.99,0.009900986,,3076.99,0.005712618,,,,,3076.99,0.00411024,,3076.99,0.003269033,,3057.43,0.041761124,,,,,3057.43,0.01816962,,,,,,,,,,,3076.99,0.006786466,,3076.99,0.007114258,,3076.99,0.006633355,,3076.99,0.011369123,,,,,,,,,,,3057.43,0.010715658,,3057.43,0.00808617,,3076.99,0.005838851,,,,,,,,3076.99,0.008008222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.81,720.587
3078.14,0.008833619,,3078.14,0.005141698,,,,,3078.14,0.003518658,,3078.14,0.003076297,,3058.52,0.039410238,,,,,3058.52,0.018140576,,,,,,,,,,,3078.14,0.006052414,,3078.14,0.006186389,,3078.14,0.00689324,,3078.14,0.01077613,,,,,,,,,,,3058.52,0.010253068,,3058.52,0.007768742,,3078.14,0.005750976,,,,,,,,3078.14,0.006640079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.54,727.203
3079.28,0.008327378,,3079.28,0.00471161,,,,,3079.28,0.003506949,,3079.28,0.002941792,,3059.61,0.036697253,,,,,3059.61,0.018509896,,,,,,,,,,,3079.28,0.005336016,,3079.28,0.006170917,,3079.28,0.00572746,,3079.28,0.009994126,,,,,,,,,,,3059.61,0.010908773,,3059.61,0.007745171,,3079.28,0.005554193,,,,,,,,3079.28,0.007051196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.28,739.035
3080.43,0.007455741,,3080.43,0.004446235,,,,,3080.43,0.003189102,,3080.43,0.002758957,,3060.7,0.034388916,,,,,3060.7,0.018691704,,,,,,,,,,,3080.43,0.005651476,,3080.43,0.004984334,,3080.43,0.004763336,,3080.43,0.009480602,,,,,,,,,,,3060.7,0.011503661,,3060.7,0.008843529,,3080.43,0.005941025,,,,,,,,3080.43,0.005510122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.01,753.662
3081.57,0.006415414,,3081.57,0.004037233,,,,,3081.57,0.003155942,,3081.57,0.001970325,,3061.79,0.031760305,,,,,3061.79,0.018167804,,,,,,,,,,,3081.57,0.004843086,,3081.57,0.00496474,,3081.57,0.005085586,,3081.57,0.00874629,,,,,,,,,,,3061.79,0.012291763,,3061.79,0.008733379,,3081.57,0.005735269,,,,,,,,3081.57,0.006224089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.75,765.545
3082.71,0.005452786,,3082.71,0.003702452,,,,,3082.71,0.002813718,,3082.71,0.001991057,,3062.87,0.030741716,,,,,3062.87,0.017371514,,,,,,,,,,,3082.71,0.00440135,,3082.71,0.004943175,,3082.71,0.004484199,,3082.71,0.006169357,,,,,,,,,,,3062.87,0.013784214,,3062.87,0.008912714,,3082.71,0.005693524,,,,,,,,3082.71,0.006070296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.48,781.075
3083.86,0.004850796,,3083.86,0.003147263,,,,,3083.86,0.002746391,,3083.86,0.002233165,,3063.96,0.028527376,,,,,3063.96,0.016960057,,,,,,,,,,,3083.86,0.003678726,,3083.86,0.00452071,,3083.86,0.005416303,,3083.86,0.007403529,,,,,,,,,,,3063.96,0.014172823,,3063.96,0.0069227,,3083.86,0.005814415,,,,,,,,3083.86,0.004999519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.22,800.517
3085,0.004441297,,3085,0.002850796,,,,,3085,0.002501125,,3085,0.002374898,,3065.05,0.027026276,,,,,3065.05,0.016136599,,,,,,,,,,,3085,0.003255049,,3085,0.003854522,,3085,0.00366398,,3085,0.006639358,,,,,,,,,,,3065.05,0.013243483,,3065.05,0.006991166,,3085,0.006134683,,,,,,,,3085,0.003554912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.95,814.195
3086.15,0.003968145,,3086.15,0.002985645,,,,,3086.15,0.002188346,,3086.15,0.002184393,,3066.13,0.025083668,,,,,3066.13,0.016287959,,,,,,,,,,,3086.15,0.00386016,,3086.15,0.003477552,,3086.15,0.003408434,,3086.15,0.00625383,,,,,,,,,,,3066.13,0.012875323,,3066.13,0.00662215,,3086.15,0.006711294,,,,,,,,3086.15,0.004376964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.69,817.491
3087.29,0.003708198,,3087.29,0.002883654,,,,,3087.29,0.002059766,,3087.29,0.002036393,,3067.22,0.023314272,,,,,3067.22,0.017219905,,,,,,,,,,,3087.29,0.003050296,,3087.29,0.002283658,,3087.29,0.004133858,,3087.29,0.005779625,,,,,,,,,,,3067.22,0.014166807,,3067.22,0.005844831,,3087.29,0.006784466,,,,,,,,3087.29,0.003888418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.42,825.024
3088.43,0.003354856,,3088.43,0.002436745,,,,,3088.43,0.001842047,,3088.43,0.001437331,,3067.8,0.022352104,,,,,3067.8,0.017568234,,,,,,,,,,,3088.43,0.001685255,,3088.43,0.002232066,,3088.43,0.002908893,,3088.43,0.004571059,,,,,,,,,,,3067.8,0.015265834,,3067.8,0.005347334,,3088.43,0.006684456,,,,,,,,3088.43,0.003944503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.16,834.364
3089.57,0.00301403,,3089.57,0.002073382,,,,,3089.57,0.001770259,,3089.57,0.000778634,,3069.03,0.020359517,,,,,3069.03,0.015410196,,,,,,,,,,,3089.57,0.003186019,,3089.57,0.001583676,,3089.57,0.002811298,,3089.57,0.004796473,,,,,,,,,,,3069.03,0.013717533,,3069.03,0.008437315,,3089.57,0.006527466,,,,,,,,3089.57,0.003710391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.89,825.651
3090.71,0.003105122,,3090.71,0.001933557,,,,,3090.71,0.001441148,,3090.71,0.0006772,,3070.26,0.018925522,,,,,3070.26,0.013475267,,,,,,,,,,,3090.71,0.001930187,,3090.71,0.002050993,,3090.71,0.002060817,,3090.71,0.003716791,,,,,,,,,,,3070.26,0.01507245,,3070.26,0.006891366,,3090.71,0.006532421,,,,,,,,3090.71,0.00330719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.63,808.228
3091.86,0.002635498,,3091.86,0.00159432,,,,,3091.86,0.001290592,,3091.86,0.000524834,,3071.49,0.017400136,,,,,3071.49,0.012796525,,,,,,,,,,,3091.86,0.001733589,,3091.86,0.001838727,,3091.86,0.002961087,,3091.86,0.002928506,,,,,,,,,,,3071.49,0.015702266,,3071.49,0.00547493,,3091.86,0.006407612,,,,,,,,3091.86,0.00223972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.36,788.683
3093,0.002227855,,3093,0.00136309,,,,,3093,0.001013879,,3093,0.000765841,,3072.71,0.015819522,,,,,3072.71,0.012605425,,,,,,,,,,,3093,0.001180101,,3093,0.001598226,,3093,0.002470307,,3093,0.002393145,,,,,,,,,,,3072.71,0.016274131,,3072.71,0.00530344,,3093,0.006641686,,,,,,,,3093,0.003019406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.1,769.985
3094.14,0.001721851,,3094.14,0.001266006,,,,,3094.14,0.000777132,,3094.14,0.000912502,,3073.94,0.014959346,,,,,3073.94,0.011967667,,,,,,,,,,,3094.14,0.001212022,,3094.14,0.00015073,,3094.14,0.000602219,,3094.14,0.004000526,,,,,,,,,,,3073.94,0.019564576,,3073.94,0.00512719,,3094.14,0.00648872,,,,,,,,3094.14,0.001491702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.83,744.437
3095.28,0.001307462,,3095.28,0.000994314,,,,,3095.28,0.000852775,,3095.28,0.000801077,,3075.16,0.013243231,,,,,3075.16,0.010990483,,,,,,,,,,,3095.28,0.000459422,,3095.28,0.001275351,,3095.28,0.002620315,,3095.28,0.002412906,,,,,,,,,,,3075.16,0.019262707,,3075.16,0.008001893,,3095.28,0.007109229,,,,,,,,3095.28,0.001684062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.57,703.476
3096.42,0.000916203,,3096.42,0.001062338,,,,,3096.42,0.000179862,,3096.42,0.000519627,,3076.39,0.012099493,,,,,3076.39,0.00881675,,,,,,,,,,,3096.42,0.000746731,,3096.42,0.001927074,,3096.42,0.002379851,,3096.42,0.002822479,,,,,,,,,,,3076.39,0.019419459,,3076.39,0.004789921,,3096.42,0.007007873,,,,,,,,3096.42,0.000928906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.3,672.701
3097.56,0.000650044,,3097.56,0.001139622,,,,,3097.56,0.000342725,,3097.56,0.000460196,,3077.61,0.010757167,,,,,3077.61,0.009585491,,,,,,,,,,,3097.56,0.000384019,,3097.56,0.000661311,,3097.56,0.001533978,,3097.56,0.001107715,,,,,,,,,,,3077.61,0.021359564,,3077.61,0.007634599,,3097.56,0.007041061,,,,,,,,3097.56,0.00228111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.04,648.773
3098.7,0.00106593,,3098.7,0.001133512,,,,,3098.7,0.000359389,,3098.7,0.000394354,,3078.84,0.009547323,,,,,3078.84,0.010802801,,,,,,,,,,,3098.7,0.001048121,,3098.7,0.000633126,,3098.7,0.00198517,,3098.7,0.001148404,,,,,,,,,,,3078.84,0.021047824,,3078.84,0.006181885,,3098.7,0.007512135,,,,,,,,3098.7,0.000856096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.77,626.849
3099.84,0.001087557,,3099.84,0.001153503,,,,,3099.84,-0.000203316,,3099.84,0.00016574,,3080.06,0.008593021,,,,,3080.06,0.00910819,,,,,,,,,,,3099.84,0.001070607,,3099.84,0.000718999,,3099.84,0.001953129,,3099.84,0.000716635,,,,,,,,,,,3080.06,0.021615122,,3080.06,0.007660039,,3099.84,0.007566832,,,,,,,,3099.84,0.001461416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.51,599.349
3100.98,0.000990259,,3100.98,0.000963279,,,,,3100.98,-0.000182574,,3100.98,0.000300106,,3081.28,0.008038823,,,,,3081.28,0.00754962,,,,,,,,,,,3100.98,-0.000417772,,3100.98,0.000273549,,3100.98,0.001577544,,3100.98,0.000328876,,,,,,,,,,,3081.28,0.024716814,,3081.28,0.006355261,,3100.98,0.007816849,,,,,,,,3100.98,0.002194174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.24,584.484
3102.11,0.000213956,,3102.11,0.000688548,,,,,3102.11,-0.000409313,,3102.11,0.000408254,,3082.5,0.006762196,,,,,3082.5,0.008121149,,,,,,,,,,,3102.11,0.000332227,,3102.11,0.000622621,,3102.11,0.000541301,,3102.11,0.000383836,,,,,,,,,,,3082.5,0.024488792,,3082.5,0.003468403,,3102.11,0.007681648,,,,,,,,3102.11,-0.00024668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.98,572.264
3103.25,0.000166102,,3103.25,0.000669652,,,,,3103.25,-0.000717315,,3103.25,0.000319058,,3083.73,0.006398909,,,,,3083.73,0.007095269,,,,,,,,,,,3103.25,0.000653986,,3103.25,-1.27785E-05,,3103.25,0.00124662,,3103.25,0.000178053,,,,,,,,,,,3083.73,0.024019821,,3083.73,0.005509118,,3103.25,0.007886987,,,,,,,,3103.25,0.000543639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.71,559.269
3104.39,0.000224243,,3104.39,0.000838684,,,,,3104.39,-0.000686463,,3104.39,0.000127234,,3084.94,0.005459158,,,,,3084.94,0.005805344,,,,,,,,,,,3104.39,-7.39151E-05,,3104.39,0.000616599,,3104.39,0.000519748,,3104.39,-0.000211541,,,,,,,,,,,3084.94,0.029878909,,3084.94,0.005251875,,3104.39,0.007941062,,,,,,,,3104.39,0.00030474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.45,547.078
3105.53,-9.62183E-05,,3105.53,0.00080458,,,,,3105.53,-0.000941657,,3105.53,1.60773E-06,,3086.16,0.004700696,,,,,3086.16,0.004423919,,,,,,,,,,,3105.53,-0.000806962,,3105.53,0.000471871,,3105.53,0.001214288,,3105.53,-0.000711379,,,,,,,,,,,3086.16,0.026077257,,3086.16,0.004979922,,3105.53,0.008185411,,,,,,,,3105.53,-0.000908685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.18,528.352
3106.66,-0.000343267,,3106.66,0.000847484,,,,,3106.66,-0.000925381,,3106.66,-1.75577E-05,,3087.38,0.004095731,,,,,3087.38,0.004678571,,,,,,,,,,,3106.66,-0.000928257,,3106.66,0.000327729,,3106.66,0.000219451,,3106.66,-0.001202309,,,,,,,,,,,3087.38,0.027863219,,3087.38,0.005091649,,3106.66,0.008468591,,,,,,,,3106.66,-0.000755065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.92,503.564
3107.8,-0.000548906,,3107.8,0.000775306,,,,,3107.8,-0.001126124,,3107.8,0.000121391,,3088.6,0.003921469,,,,,3088.6,0.003949432,,,,,,,,,,,3107.8,-0.000905811,,3107.8,-0.000114941,,3107.8,0.001910607,,3107.8,-0.000841856,,,,,,,,,,,3088.6,0.030788669,,3088.6,0.004824348,,3107.8,0.008580317,,,,,,,,3107.8,-0.000226592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.65,484.05
3108.94,-0.000835224,,3108.94,0.00076842,,,,,3108.94,-0.001076415,,3108.94,-0.000289603,,3089.82,0.00320476,,,,,3089.82,0.004519224,,,,,,,,,,,3108.94,-0.00171096,,3108.94,-0.000816692,,3108.94,0.000412422,,3108.94,-0.001773346,,,,,,,,,,,3089.82,0.0322936,,3089.82,0.006763601,,3108.94,0.008621178,,,,,,,,3108.94,-0.000748849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.39,461.551
3110.07,-0.000773227,,3110.07,0.000810913,,,,,3110.07,-0.001017029,,3110.07,-0.000246776,,3091.04,0.003076541,,,,,3091.04,0.003747093,,,,,,,,,,,3110.07,-0.002637113,,3110.07,-0.0007643,,3110.07,0.001026533,,3110.07,-0.001683887,,,,,,,,,,,3091.04,0.032274176,,3091.04,0.003732144,,3110.07,0.008603308,,,,,,,,3110.07,-3.33854E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.12,433.674
3111.21,-0.000565999,,3111.21,0.000842367,,,,,3111.21,-0.001518606,,3111.21,-0.000466821,,3092.25,0.002060361,,,,,3092.25,0.003035757,,,,,,,,,,,3111.21,-0.001396412,,3111.21,-0.000844751,,3111.21,0.000704558,,3111.21,-0.001895969,,,,,,,,,,,3092.25,0.030864738,,3092.25,0.004705788,,3111.21,0.009017359,,,,,,,,3111.21,-0.000654208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.85,407.269
3112.35,-0.000665913,,3112.35,0.000902778,,,,,3112.35,-0.001671689,,3112.35,-0.000476921,,3093.47,0.001741065,,,,,3093.47,0.003669954,,,,,,,,,,,3112.35,-0.001333597,,3112.35,-0.000687245,,3112.35,9.63557E-05,,3112.35,-0.002183224,,,,,,,,,,,3093.47,0.030869054,,3093.47,0.002912977,,3112.35,0.009159082,,,,,,,,3112.35,0.000156176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.59,383.745
3113.48,-0.001086171,,3113.48,0.000961713,,,,,3113.48,-0.00191581,,3113.48,-0.000614724,,3094.68,0.001545774,,,,,3094.68,0.003103086,,,,,,,,,,,3113.48,-0.001260519,,3113.48,0.000179098,,3113.48,-0.001211519,,3113.48,-0.002826761,,,,,,,,,,,3094.68,0.033972315,,3094.68,0.004169104,,3113.48,0.009303813,,,,,,,,3113.48,-0.001270052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.32,364.184
3114.62,-0.000803671,,3114.62,0.001005476,,,,,3114.62,-0.001808423,,3114.62,-0.000722807,,3095.9,0.001333641,,,,,3095.9,0.002150179,,,,,,,,,,,3114.62,-0.0011389,,3114.62,-0.000856998,,3114.62,-0.000217656,,3114.62,-0.002179801,,,,,,,,,,,3095.9,0.030536152,,3095.9,0.003900368,,3114.62,0.009505202,,,,,,,,3114.62,-0.001438795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.06,346.257
3115.75,-0.00038773,,3115.75,0.001108715,,,,,3115.75,-0.002134406,,3115.75,-0.000876061,,3097.11,0.000930604,,,,,3097.11,0.002881882,,,,,,,,,,,3115.75,-0.001659586,,3115.75,-0.001731073,,3115.75,-7.11556E-05,,3115.75,-0.003612274,,,,,,,,,,,3097.11,0.031965729,,3097.11,0.002638395,,3115.75,0.009808111,,,,,,,,3115.75,7.80249E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.79,327.635
3116.88,-0.00086841,,3116.88,0.001075743,,,,,3116.88,-0.002258955,,3116.88,-0.000943402,,3098.32,0.000312812,,,,,3098.32,0.002374238,,,,,,,,,,,3116.88,-0.002541113,,3116.88,-0.001531156,,3116.88,-0.000295685,,3116.88,-0.003162638,,,,,,,,,,,3098.32,0.031813953,,3098.32,0.00359948,,3116.88,0.010232483,,,,,,,,3116.88,-0.001084743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.53,312.354
3118.02,-0.001660622,,3118.02,0.001002212,,,,,3118.02,-0.002218407,,3118.02,-0.000777685,,3099.54,4.90557E-05,,,,,3099.54,0.001515839,,,,,,,,,,,3118.02,-0.002948046,,3118.02,-0.00174059,,3118.02,-0.000139363,,3118.02,-0.00489637,,,,,,,,,,,3099.54,0.031354498,,3099.54,0.003450319,,3118.02,0.010345231,,,,,,,,3118.02,-0.00104459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.26,301.394
3119.15,-0.0013674,,3119.15,0.001037252,,,,,3119.15,-0.002266618,,3119.15,-0.000635213,,3100.75,-2.80574E-05,,,,,3100.75,0.002443108,,,,,,,,,,,3119.15,-0.003415999,,3119.15,-0.001124431,,3119.15,0.001427644,,3119.15,-0.00405315,,,,,,,,,,,3100.75,0.031031722,,3100.75,0.003737054,,3119.15,0.010861426,,,,,,,,3119.15,-0.001933065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,289.983
